"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65","...66"
"153","Monaco","MCO","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
"154","Moldova","MDA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.01521143900213","10.04855842185129","10.10928961748634","10.170057698147586","10.227755845733375","10.28857837181045","10.349437860832573","10.410334346504559","10.474452554744525","10.565997566909974","10.657542579075425","10.752357773045331","10.840632603406327","10.928853754940711","11.02037093341441","11.111888111888112","11.203405290361811","11.294922468835512","11.400304414003044","11.47275494672755","11.541692026780281","11.607055961070561","11.679440389294403","11.751824817518248","11.754866180048662","11.751292186074796","11.752971692519148","11.752757260710517","11.75322187285234",NA
"155","Madagascar","MDG","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.546875537366301","23.432905733053616","23.318935928740931","23.204966124428243","23.090996320115558","22.977026515802869","22.863056711490181","22.749086907177496","22.635117102864811","22.521147298552119","22.407177494239434","22.326582866182893","22.245988238126355","22.165393610069817","22.084798982013275","22.004204353956737","21.923609725900196","21.843015097843654","21.762420469787116","21.681825841730578","21.601231213674037","21.569044079100024","21.546324736376217","21.523420419388106","21.50070127191475","21.47798212444139","21.455276727397731","21.432554142316949","21.40983155723616","21.387126160192508","21.364403575111723",NA
"156","Maldives","MDV","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329","2.7333333333333329",NA
"157","Middle East & North Africa","MEA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.8235077047236694","1.8269067353866792","1.8303025052889432","1.8337015298964481","1.8371005545039529","1.8404995880191515","1.8438986126266563","1.8472976372341612","1.8506966618416656","1.8540956864491704","1.8574947110566753","1.875103618750696","1.8927125264447167","1.9103520644357286","1.9279629718708078","1.9455704445099666","1.9631691419928328","1.9807747090498524","1.9983819934866418","2.0164418883340089","2.0340563250324628","2.0355308751246364","2.03700578688751","2.0385161150868121","2.0400132260105481","2.0414872675682219","2.0413748197062054","2.0433527807437386","2.0447399499103556","2.0481289915598553","2.050896719546607",NA
"158","Mexico","MEX","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.31351114997814","36.19980966588647","36.086108181794799","35.972406697703128","35.858705213611465","35.745003729519794","35.631302245428117","35.517600761336453","35.403899277244783","35.290197793153119","35.176496309061442","35.102521155379506","35.028546001697578","34.954570848015635","34.880595694333699","34.806620540651764","34.732645386969828","34.658670233287893","34.584695079605957","34.510719925924022","34.436744772242086","34.373739036497852","34.310733300753618","34.247727565009384","34.184721829265158","34.121716093520924","34.055994238534943","33.990267239383734","33.924540240232517","33.858818385246536","33.793091386095327",NA
"159","Marshall Islands","MHL","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229","52.222222222222229",NA
"160","Middle income","MIC","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.69093702431492","33.660167160767791","35.179788163518687","35.098156016887003","35.020139858564704","34.938122746153702","34.854992840899484","34.771360386129267","34.699596737922299","34.613213361270596","34.50545893320993","34.452160141284871","34.39972511674393","34.343031926126955","34.290115754000873","34.235166609976481","34.180541616269821","34.127618319811369","34.074940603614081","34.02303360115814","33.96985991997726","33.924220074731366","33.878806427539672","33.834661151556901","33.789582937696771","33.742313670507606","33.717004565655387","33.662959323611986","33.627363857120493","33.589028544301414","33.551681726163849",NA
"161","North Macedonia","MKD","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36.221392056626037","36.400511207235546","36.579630357845069","36.758749508454578","36.937868659064094","37.11698780967361","37.296106960283126","37.475226110892649","37.654345261502165","37.665670467951237","37.676995674400317","37.688320880849389","37.699646087298468","37.710971293747541","37.72229650019662","38.032738803012286","38.044153785176384","38.070658207771615","38.082077716098333","38.351467089611418","38.620856463124504","38.890245836637597","39.159635210150675","39.429024583663761","39.717287866772402","39.710150674068203","39.710150674068203","39.710150674068203","39.710150674068203",NA
"162","Mali","MLI","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027","10.896663634352027",NA
"163","Malta","MLT","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.09375","1.1875","1.3125","1.4375","1.4375","1.4375",NA
"164","Myanmar","MMR","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.009303179606455","59.343640787097961","58.677978394589466","58.012316002080979","57.346653609572485","56.68099121706399","56.015328824555496","55.349666432047009","54.684004039538515","54.01834164703002","53.352679254521526","52.828287480490864","52.303895706460203","51.779503932429535","51.264525114015477","50.744696645034892","50.211706734815678","49.683457277512552","49.174851142642844","48.651019439767332","48.129381869393505","47.683705551898854","47.250365153486953","46.811820910148839","46.368212163900289","45.924603417651745","45.50189956800147","45.060160857908848","44.619748736019609","44.175884786272405","43.73403098043422",NA
"165","Middle East & North Africa (excluding high income)","MNA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.2108086011702994","2.2142168039111794","2.2176250066520593","2.2210332093929388","2.2244414121338187","2.227849626443497","2.2312578291843765","2.2346660319252565","2.238074234666136","2.2414824374070159","2.2448906401478954","2.267639525494161","2.2903884108404271","2.3131881417208966","2.3359429320443836","2.3586923700763442","2.3814252775692144","2.4041717763020896","2.426921030102501","2.4503818295647988","2.4731405532513704","2.474800492519627","2.4764604317878831","2.4781754334639348","2.4798354096150854","2.4814950985923185","2.4842597964214925","2.4871552175497627","2.4889618543690908","2.4933736490634515","2.4969672291667608",NA
"166","Montenegro","MNE","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.509293680297404","57.003717472118964","58.498141263940518","59.992565055762078","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646","61.486988847583646",NA
"167","Mongolia","MNG","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.2746805482268346","9.2689872695458213","9.2632939908648098","9.2576007121838","9.2519074335027867","9.2462141548217769","9.2405208761407636","9.234827597459752","9.2291343187787405","9.2234410400977289","9.2177477614167174","9.2125779283352074","9.2074067505323409","9.1593411587665994","9.1556208046370298","9.1504738461513444","9.1276233603138355","9.1224867888071071","9.1173151286183547","9.1121783018996307","9.1080517930062896","9.1075731369755033","9.1068577800961705","9.1061359441110685","9.1054213537095698","9.1046914976181803","9.1039787050987275","9.1032659125792748","9.1025554581619588","9.1018251310958096","9.0996584879764395",NA
"168","Northern Mariana Islands","MNP","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72.706521739130437","72.34782608695653","71.989130434782595","71.630434782608702","71.271739130434781","70.91304347826086","70.554347826086968","70.195652173913032","69.83695652173914","69.478260869565219","69.121739130434776","68.765217391304347","68.408695652173918","68.052173913043475","67.695652173913032","67.339130434782604","66.982608695652175","66.626086956521746","66.269565217391303","65.913043478260875","65.55217391304349","65.19130434782609","64.830434782608705","64.469565217391306","64.108695652173907","52.956521739130437","52.956521739130437","52.956521739130437","52.956521739130437","52.956521739130437",NA
"169","Mozambique","MOZ","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55.161626694473412","54.883135379841811","54.604644065210209","54.326152750578608","54.047661435947006","53.769170121315391","53.490678806683789","53.212187492052188","52.933696177420586","52.655204862788985","52.376713548157383","52.094933747043413","51.813153945929457","51.53137414481548","51.249594343701524","50.967814542587554","50.686034741473598","50.404254940359614","50.122475139245658","49.840695338131688","49.558915537017725","49.296411404155748","49.033907271293778","48.771403138431801","48.50889900556983","48.246394872707846","47.850008901548875","47.568096848851695","47.336107225514382","47.007947811490624","46.725196469900041",NA
"170","Mauritania","MRT","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.46186087125254682","0.45658290482196562","0.45130493839138452","0.44602697196080332","0.44074900553022223","0.43547103909964102","0.43019307266905993","0.42491510623847872","0.41963713980789752","0.41435917337731643","0.40908120694673522","0.40380324051615413","0.39852527408557292","0.39324730765499172","0.38796934122441062","0.38269137479382948","0.37741340836324827","0.37213544193266712","0.36685747550208597","0.36157950907150482","0.35630154264092367","0.35102357621034247","0.34574560977976132","0.34046764334918017","0.33518967691859902","0.32991171048801787","0.32463374405743672","0.31939458620355099","0.31405840690792669","0.30881924905404096","0.30348306975841666",NA
"171","Mauritius","MUS","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.231527093596057","20.273891625615764","20.316256157635468","20.358620689655172","20.400985221674876","20.44334975369458","20.485714285714288","20.528078817733991","20.570443349753695","20.612807881773399","20.655172413793103","20.4807881773399","20.3064039408867","20.1320197044335","19.957635467980296","19.783251231527093","19.608866995073893","19.434482758620689","19.260098522167489","19.085714285714285","18.911330049261082","18.902463054187194","18.893596059113303","18.884729064039409","18.875862068965517","18.866995073891626","18.862068965517238","19.039408866995075","19.059113300492612","19.078817733990146","19.098522167487683",NA
"172","Malawi","MWI","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.141493423843869","36.69601187950785","36.250530335171824","35.805048790835805","35.359567246499793","34.914085702163767","34.468604157827748","34.023122613491722","33.577641069155703","33.132159524819684","32.686677980483665","32.241196436147646","31.795714891811627","31.350233347475605","30.904751803139586","30.45927025880356","30.013788714467545","29.568307170131526","29.1228256257955","28.677344081459484","28.231862537123465","27.786380992787439","27.340899448451424","26.895417904115398","26.449936359779379","26.004454815443363","25.558973271107337","25.113491726771318","24.6680101824353","24.222528638099277","23.777047093763258",NA
"173","Malaysia","MYS","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62.756049307563529","62.473854816618477","62.191660325673418","61.909465834728351","61.627271343783285","61.345076852838233","61.062882361893166","60.780687870948114","60.49849338000304","60.216298889057981","59.934104398112922","59.707746157358088","59.481387916603254","59.255029675848427","59.028671435093592","58.802313194338765","58.575954953583931","58.349596712829097","58.12323847207427","57.896880231319436","57.670521990564602","57.984976411505109","58.299430832445594","58.613885253386087","58.928339674326594","59.24279409526708","58.78752092527774","58.634880535687103","58.482240146096487","58.329599756505857","58.176959366915227",NA
"174","North America","NAC","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.902794345189555","35.906187743467392","35.909581141745221","35.91297454002305","35.916367938300887","35.919761336578716","35.923154734856553","35.926548133134382","35.929941531412219","35.933334929690048","35.930860318573416","35.956811075111915","35.982761831650407","36.008712588188907","36.034663344727399","36.060614101265898","36.08656485780439","36.11251561434289","36.167396195364852","36.19336772618923","36.219339257013608","36.23224154676425","36.245143836514906","36.258046126265548","36.270948416016196","36.283850705766845","36.281660573826713","36.263055770133647","36.261014149787137","36.258971977352921","36.256930357006411",NA
"175","Namibia","NAM","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.651374363832913","10.565124561211723","10.478874758590534","10.392624955969341","10.306375153348151","10.220125350726962","10.133875548105772","10.047625745484581","9.9613759428633895","9.8751261402421981","9.7888763376210086","9.7026255632887555","9.6163747889565041","9.530124014624251","9.4438732402919996","9.3576224659597464","9.2713716916274951","9.1851209172952419","9.0988701429629906","9.0126193686307374","8.9263685942984861","8.8401195204605916","8.7538704466226971","8.6676213727848026","8.5813722989469081","8.4951232251090136","8.4088717219934654","8.3226202188779173","8.2363687157623691","8.1501172126468209","8.0638657095312709",NA
"176","New Caledonia","NCL","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.466630196936535","45.503391684901537","45.540153172866518","45.576914660831505","45.6136761487965","45.650437636761488","45.687199124726483","45.723960612691464","45.760722100656452","45.797483588621446","45.834245076586434","45.840645514223191","45.847045951859954","45.853446389496725","45.859846827133481","45.866247264770244","45.872647702407008","45.879048140043764","45.885448577680528","45.891849015317291","45.898249452954055","45.892778993435449","45.887308533916851","45.881838074398253","45.876367614879655","45.870897155361057","45.865426695842451","45.859956236323853","45.854485776805255","45.849015317286657","45.843544857768052",NA
"177","Niger","NER","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.5354859082655719","1.4867845583010972","1.4380832083366228","1.389381858372148","1.3406805084076736","1.291979158443199","1.2432778084787244","1.1945764585142495","1.1458751085497749","1.0971737585853003","1.0484724086208259","1.0386674034893817","1.0288623983579379","1.0190573932264941","1.0092523880950504","0.99944738296360613","0.98964237783216225","0.97983737270071847","0.97003236756927447","0.96022736243783058","0.95042235730638658","0.94061735217494269","0.93081234704349891","0.92100734191205502","0.91120233678061102","0.90139733164916713","0.89159232651772313","0.88178732138627947","0.87198231625483535","0.86217731112339158","0.85237230599194758",NA
"178","Nigeria","NGA","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29.12490529991107","28.945600974999174","28.766296650087288","28.586992325175402","28.407688000263516","28.228383675351626","28.049079350439737","27.869775025527847","27.690470700615961","27.511166375704079","27.331862050792189","27.152556627908254","26.973251205024319","26.793945782140387","26.614640359256452","26.435334936372524","26.256029513488588","26.076724090604653","25.897418667720721","25.718113244836783","25.538807821952851","25.359502399068916","25.180196976184988","25.000891553301052","24.821586130417121","24.642280707533189","24.462979566740231","24.283683037429867","24.104384202378206","23.925085367326549","23.745786532274888",NA
"179","Nicaragua","NIC","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.176998504237993","52.34601961110188","51.515040717965768","50.684061824829655","49.853082931693535","49.022104038557416","48.191125145421303","47.36014625228519","46.529167359149078","45.698188466012965","44.867209572876845","43.860752866877178","42.854296160877517","41.84783945487785","40.841382748878175","39.834926042878507","38.828469336878847","37.822012630879179","36.815555924879504","35.809099218879837","34.802642512880169","34.336263918896456","33.869885324912744","33.403506730929031","32.937128136945319","32.470749542961613","31.6397706498255","30.808791756689381","29.977812863553265","29.146833970417152","28.315855077281039",NA
"180","Netherlands","NLD","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.228969194312796","10.270941943127962","10.312914691943128","10.354887440758294","10.396860189573459","10.438832938388625","10.480805687203793","10.522778436018957","10.564751184834122","10.606723933649288","10.648696682464456","10.690106635071091","10.731516587677724","10.772926540284361","10.814336492890995","10.855746445497632","10.897156398104265","10.9385663507109","10.979976303317535","11.031188852653424","11.072635635932405","11.024614472123369","10.973309608540925","10.931730483823094","10.880379934698723","10.835461835461837","10.863082863082862","10.891000891000891","10.91862191862192","10.946539946539946","10.974160974160974",NA
"181","Norway","NOR","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33.216151394684104","33.210949392734719","33.205747390785341","33.200545388835955","33.19534338688657","33.190141384937192","33.184939382987807","33.179737381038429","33.17453537908905","33.169333377139665","33.16413137519028","33.161119689851169","33.158108004512052","33.155096319172941","33.152084633833823","33.149072948494705","33.146061263155588","33.143049577816477","33.140037892477359","33.137026207138241","33.134014521799124","33.155370108749224","33.176725695699311","33.209086604687911","33.231810861443741","33.245643988195752","33.271099733248974","33.294533622916113","33.317265028429944","33.339906982859205","33.435359677175839",NA
"182","Nepal","NPL","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.664335664335667","39.740391608391612","39.816447552447549","39.892503496503494","39.968559440559446","40.044615384615383","40.120671328671328","40.196727272727273","40.272783216783218","40.348839160839155","40.326194628531567","40.452647366585282","40.579100104638997","40.705552842692711","40.832005580746426","40.95845831880014","41.084911056853855","41.21136379490757","41.337816532961284","41.464269271014999","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713","41.590722009068713",NA
"183","Nauru","NRU","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NA
"184","New Zealand","NZL","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35.59405263757548","35.775652272986214","35.957251908396941","36.138851543807682","36.320451179218416","36.502050814629143","36.683650450039877","36.865250085450604","37.046849720861339","37.228449356272073","37.410048991682807","37.40916790095325","37.408286810223693","37.407405719494136","37.406524628764572","37.405643538035015","37.404762447305458","37.403881356575901","37.403000265846337","37.402119175116781","37.401238084387224","37.40009114731685","37.398944210246476","37.397797273176103","37.396650336105729","37.395503399035363","37.396035091716989","37.411606091679012","37.42793665261479","37.467319889104097","37.570126466902124",NA
"185","OECD members","OED","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32.267158103932132","32.272419364131387","32.348510176929942","32.367839300589466","32.37370486373306","32.379570432996886","32.385528126591915","32.391476731996455","32.397361503928998","32.403255409275125","32.405504659507443","32.420777682497643","32.435338464027183","32.450026739591287","32.465327220159296","32.480482508139694","32.496094537575424","32.51104791640779","32.53983599350493","32.554070442205024","32.56779791140368","32.602846234099012","32.637302977707833","32.670879273203468","32.705087728483129","32.740412782084285","32.756119948087921","32.75001447822563","32.752306936842409","32.755723705101225","32.760241970276169",NA
"186","Oman","OMN","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0096930533117932146","0.0090468497576736678","0.0087237479806138926","0.0084006462035541192","0.0080775444264943458","0.0080775444264943458",NA
"187","Other small states","OSS","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.977763369254923","30.874169932953311","31.218555595704224","31.118759366651464","31.125331111640559","31.025192668611968","30.925054225583384","30.82491578255479","30.724777339526206","30.624638896497615","30.524500453469027","30.426405320571149","30.328310187673271","30.230065318038466","30.156960923410359","30.058635910268944","30.129680628834311","30.041905600466443","29.954131436579932","29.866505211508553","29.778849657753483","29.677815339992762","29.576810649290788","29.46018186936826","29.360994335199287","29.259980429950449","29.150304375046758","29.06012599797635","28.942507756350903","28.83321421328592","28.723964665681549",NA
"188","Pakistan","PAK","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.18775944375259446","6.4072709111664601","6.3455842673308425","6.2838976234952257","6.2222109796596099","6.1605243358239932","6.0988376919883773","6.0371510481527606","5.9754644043171448","5.9137777604815271","5.8520911166459113","5.7979283416355329","5.7437655666251555","5.689602791614778","5.6354400166044005","5.5812772415940222","5.5271144665836447","5.4729516915732672","5.4187889165628897","5.3646261415525114","5.3104633665421339","5.2686591946865926","5.2268550228310495","5.1850508509755082","5.1432466791199669","5.1014425072644256","5.0179535076795352","4.994188459941884","4.9405614362806149","4.8869344126193441","4.8333073889580742",NA
"189","Panama","PAN","Forest area (% of land area)","AG.LND.FRST.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61.977401129943502","61.755098197471078","61.532795264998661","61.310492332526238","61.088189400053807","60.865886467581376","60.643583535108959","60.421280602636543","60.198977670164112","59.976674737691695","59.754371805219265","59.600820554210387","59.447269303201502","59.293718052192624","59.14016680118376","58.986615550174868","58.833064299165997","58.679513048157119","58.525961797148227","58.372410546139363","58.218859295130486","58.065294592413231","57.911729889695998","57.758165186978751","57.775580140313011","57.621559633027516","57.467620075553164","57.313545601726936","57.113372876786194","56.959423025074138","56.805607980587759",NA
